word,pos_symbol,pos_word,meaning,sentiment score,sentiment,RESPONDENT BASIS,Respondent 1,Respondent 2,Respondent 3,Respondent 4,Respondent 5,Respondent 6,Respondent 7,Respondent 8,Respondent 9,Respondent 10,Respondent 11,Respondent 12,Respondent 13,Respondent 14,Respondent 15,Respondent 16,Respondent 17,Respondent 18,Respondent 19,Respondent 20
humbak,NN,noun,( ocean ) wave,0,Neutral,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
humbak,NN,noun,"sea , ocean",0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
humbak,NN,noun,"( of a task ) difficulty , distress",-0.7,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
húmlad,VB,verb,"to spread out, to open, to unfold.",0,Neutral,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
húmuk,JJ,adjective,"soft, feathery.",0,Neutral,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
húmuk,VB,verb,"to become soft, to become tender.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0
humút,NN,noun,"smell, odor.;  cologne, perfume, essence.",0,Neutral,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
humút,JJ,adjective,"fragrant, sweet smelling, odorous.",0.459,Positive,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1
hunás,NN,noun,low tide.;  beach.,-0.273,Negative,-1,-1,-1,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hunás,VB,verb,to have low tide.,-0.273,Negative,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,-1
huná’,JJ,adjective,"fragile, frail.",0,Neutral,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
huná’huná’,NN,noun,"thoughts, ideas, opinion.",0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0
huná’huná’,VB,verb,"to think, to have the idea, to consider.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hungúd,JJ,adjective,intentional.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hungúd,VB,verb,"to do intentionally, to act voluntarily.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
huní,NN,noun,"sound, chirp, whine.",-0.361,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1
huní,VB,verb,"of birds and insects, to hum, to chirp, to whistle.",0,Neutral,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,1
húnit,JJ,adjective,"durable, lasting.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
húnung,VB,verb,"to stop, to cease, to detain.",-0.612,Negative,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
hunús,NN,noun,"shelf, drawer.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0
húnus,VB,verb,"to draw out, to pull out as a drawer.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
hunúsbu’,JJ,adjective,"fretful, whimpering.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
húnyo,NN,noun,june.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hún’ug,NN,noun,"dew, moisture on the ground.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0
hupa,NN,noun,nightmare,0,Neutral,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
hupay,NN,noun,nightmare.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hupút,VB,verb,"to keep, to hold, to have.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huragúk,NN,noun,snore.,0,Neutral,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
huragúk,VB,verb,to snore.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huramúl,JJ,adjective,damp.,0,Neutral,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0
hurínghúring,NN,noun,"rumor, news.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0
hurínghúring,VB,verb,"to be rumored, to be spread as news.",0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
húrma,NN,noun,"mold, cast.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0
húrma,VB,verb,"to mold, to fit into a cast.",0.361,Positive,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
húrno,NN,noun,oven.,0,Neutral,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
húrno,VB,verb,to bake in an oven.,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1
hurubatún,NN,noun,"maxim, saying.",0,Neutral,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
hurúng,NN,noun,"bad guy, goon.",-0.542,Negative,-1,-1,-1,-1,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1
huruśhurus,JJ,adjective,"cad, rude, without gentlemanly instincts.",-0.459,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
husay,NN,noun,comb,0,Neutral,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0
húsay,NN,noun,"comb, settlement, solution.",0.318,Positive,1,1,1,1,0,0,1,1,0,1,1,1,1,-1,1,1,0,0,1,1,1
húsay,VB,verb,"to comb one’s hair, to settle, to arrange, to set in order.",0,Neutral,0,0,0,0,1,1,0,0,0,1,0,1,0,-1,0,0,0,-1,0,0,1
húslu’,VB,verb,"to unsheathe, to draw out by accident, to drop off its container.",-0.637,Negative,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
hústu,RB,adverb,"enough, adequate, correct, fit, just right.",0.527,Positive,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1
hutik,NN,noun,whisper,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
hutik,VB,verb,to whisper,0,Neutral,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1
hutík,NN,noun,whisper.,0,Neutral,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,-1,0
hutík,VB,verb,to speak in a whisper.,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,0
huwád,VB,verb,"to copy, to duplicate.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
huwés,NN,noun,judge.,0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
húy,UH,interjection,"hey, oh.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
húyab,VB,verb,to run away suddenly with great speed.,0.625,Positive,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1
húyang,JJ,adjective,"rickety, shaky.",-0.226,Negative,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1
húyang,VB,verb,"to shake, to be rickety.",-0.178,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
huyá’,NN,noun,"shame, disgrace.",-0.743,Negative,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
huyá’,JJ,adjective,"disgraceful, shameful.",-0.494,Negative,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
huyá’,VB,verb,"to be ashamed, to feel reproach.",-0.477,Negative,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1
huyá’huyá’,NN,noun,sensitive plant.,0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1
huyop,VB,verb,to blow,0,Neutral,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,1
huyuhoy,NN,noun,breeze synonym: harupot,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
huyúp,NN,noun,"blast, blow, breath.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,1
huyúp,VB,verb,"to blow, to breathe upon, to expel breath.",-0.44,Negative,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
húy’ab,NN,noun,yawn.,0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
húy’ab,VB,verb,to yawn.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hu’ád,JJ,adjective,counterfeit.,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
hu’ád,NN,noun,"copy, duplicate.",0,Neutral,0,0,0,0,1,0,0,1,-1,0,1,0,0,0,0,1,0,0,0,0,0
hu’ád,VB,verb,to copy.,0,Neutral,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0
hú’u,RB,adverb,"yes, affirmative particle.",0.402,Positive,1,1,1,1,0,0,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1
hu’úl,NN,noun,"sadness, woe.",-0.691,Negative,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
hu’út,JJ,adjective,tight.,0,Neutral,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
hu’út,NN,noun,tightness.,0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
hwébes,NN,noun,thursday.,0,Neutral,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0
ibábaw,RB,adverb,"on top of, on the surface.",0.202,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ibábaw,VB,verb,"to be on top of, to put on top.",0.382,Positive,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,0
ibán,NN,noun,"other, some other.",0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0
íbid’íbid,VB,verb,"to chaperon, to tag along, to tail along.",0,Neutral,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
íbug,VB,verb,"to have a passion for, to crave for.",0.459,Positive,1,1,1,1,1,0,1,1,1,-1,0,0,0,-1,1,1,1,1,1,1,1
íbug,NN,noun formative,’íbug akú sang páhu’.,0,Neutral,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
íbug,NN,noun formative,si gabriel.,0,Neutral,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
idalum,NN,noun,underneath ; beneath ; below,0,Neutral,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
idálum,RB,adverb,"underneath, below, at the bottom.",0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
idálum,VB,verb,"to put under, to demote, to descend.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
ídas,NN,noun,"furrow, line.",0,Neutral,0,0,0,0,0,-1,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0
ídas,VB,verb,"to line, to furrow.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
idík,NN,noun,"pigling, piglet.",0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0
ídlab,VB,verb,"to catch fire, to burst into flame.",-0.34,Negative,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,-1,-1,1,-1,-1,-1
idú’,NN,noun,dog.,0,Neutral,0,0,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,0,1,0,-1,0,0
iga,VB,verbal affix,designating proposed action for instrumental focus.,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ígham,VB,verb,"to cough slightly, to clear the throat so as to attract attention.",0.623,Positive,1,1,1,1,0,0,0,1,1,1,0,1,1,-1,1,1,1,1,1,1,1
iglésya,NN,noun,church.,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ignorante,JJ,adjective,"ignorant synonyms: pakok , urais",-0.273,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ignorante,NN,noun,"ignoramus synonyms: pakok , urais",-0.44,Negative,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,1
ígpat,VB,verb,"to spark, to flicker, to twinkle as of stars.",0.226,Positive,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
igsú’un,NN,noun,relation between godchild and children of godparents.,0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ígut,VB,verb,"to creak, to emit a grating sound by friction.",-0.103,Negative,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
igú’,VB,verb,"to fit, to accommodate.",0.361,Positive,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
íhaw,VB,verb,"to broil, to roast over live coal.",0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
ihi,NN,noun,urine ; pee,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
íhi,NN,noun,axle bar.,0,Neutral,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,1,1,0,1
íhi’,NN,noun,urine.,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
íhi’,VB,verb,"to urinate, to pass water.",0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
ikáw,PRP,pronoun,you (singular second person nominal pronoun).,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
íkit,JJ,adjective,"close together, dense, least possible space between the elements.",0,Neutral,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ikog,NN,noun,tail,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0
ikog,VB,verb,to tail ( follow closely ),0,Neutral,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
íkug,NN,noun,tail.,0,Neutral,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1
ikúg’íkug,VB,verb,"to tail along, to tag along, to wag the tail as a dog.",-0.052,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
ilá,JJ,adjective,"elusive, untamed, undomesticated.",0,Neutral,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
íla,PRP,pronoun,"their, theirs (third person plural pre-position source pronoun).",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0
ilaga,NN,noun,mouse synonym: balabaw,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ilagá’,NN,noun,"rodent, rat, mouse.",0,Neutral,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
ilayá,NN,noun,"hinterland, remote area.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0
íla’,VB,verb,"to like, to admire, to appreciate, to wish for.",0.875,Positive,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1
ilig,VB,verb,"to flow , run , stream ang túbig naga ílig . the water is flowing .",0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ílig,NN,noun,"flow, current.;  ditch, drainage.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
ílig,VB,verb,"to flow, to run through.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0
ilímnun,NN,noun,"drink, beverage, liquor.",0,Neutral,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ílis,VB,verb,"to change, to alter, to vary, to replace, to exchange.",0,Neutral,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1
ilisan,NN,noun,dressing room where someone changes clothing,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ilo,NN,noun,orphan,0,Neutral,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0
ilok,NN,noun,( anatomy ) armpit,0,Neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ilong,NN,noun,nose,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1
ílu,NN,noun,orphan.,0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0
ílu,VB,verb,"to become an orphan, to be orphaned.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ílug,VB,verb,"to follow, to imitate, to copy, to forge.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
íluk,NN,noun,armpit.,0,Neutral,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
ilúng,NN,noun,nose.,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0
ilúy,NN,noun,mother.,0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
imbénto,NN,noun,"invention, creation.",0.273,Positive,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1
imbénto,VB,verb,"to invent, to devise.",0,Neutral,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
imbestigár,VB,verb,"to investigate, to censure.",0,Neutral,0,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0
imbitasyón,NN,noun,invitation.,0,Neutral,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0
imprénta,NN,noun,printing press.,0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
imprénta,VB,verb,"to print, to put in paper through a printing press.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
ímpun,VB,verb,"to join together, to conglomerate, to associate, to pull talents together.",0.637,Positive,1,1,1,1,0,0,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1
impúntu,RB,adverb,"of time, sharp, on the dot.",0,Neutral,0,1,0,0,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
impyérno,NN,noun,"hell, nether world.",-0.681,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1
ímu,PRP,pronoun,"your, yours (second person singular pre-position source pronoun).",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ímul,JJ,adjective,"poor, impoverized.",-0.477,Negative,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1
ímul,VB,verb,"to become poor, to lose money or wealth.",-0.382,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
ímun,NN,noun,"jealousy, envy.",-0.527,Negative,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1
ímun,VB,verb,to feel jealous.,-0.459,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1
inánu,NN,noun,"dwarfish man, man of dwarfish proportions.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iná’,DT,deictic,that (far from the speaker).,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,-1
índay,NN,noun,"younger girls of age one to fifteen, address term for girls chronologically younger than the speaker, address term for unfamiliar non-acquainted informal relationship.",0,Neutral,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0
indi,RB,adverb,no ; not antonym: huo,-0.296,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
indi,UH,interjection,no antonym: huo,-0.296,Negative,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1
índis’índis,NN,noun,"contest, competition.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
índis’índis,VB,verb,"to hold a contest, to compete.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
índi’,RB,adverb,"negative particle, no.",-0.572,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
ineksyón,NN,noun,"injection, syringe.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
ineksyón,VB,verb,"to inject, to prick with a needle.",-0.34,Negative,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ingít,JJ,adjective,"irritable, angry, in bad temper.",-0.914,Negative,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ingít,VB,verb,"to be in a bad mood, to be irritated.",-0.758,Negative,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1
ingkáhi,NN,noun,"lace, trimming for a dress.",0,Neutral,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
ingkántu,NN,noun,"fairy, evil spirit.",-0.572,Negative,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1
ingkántu,JJ,adjective,enchanted.,0.382,Positive,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
ingol,NN,noun,"scarcity , dearth",-0.511,Negative,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
íngud,VB,verb,"to be close by, to move closer, to be intimate with, be beside of.",0,Neutral,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
íngus,VB,verb,"to sniffle, to draw air audibly.",0,Neutral,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
iní,DT,deictic,this (near the speaker).,0,Neutral,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0
inínglis,NN,noun,english language.,0,Neutral,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
init,NN,noun,heat antonym: lamig,0,Neutral,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ínit,NN,noun,"heat, temperature, heat of the sun, anger.",-0.572,Negative,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
ínit,JJ,adjective,"warm, hot, in rage, passionate.",0.178,Positive,1,0,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
ínit,VB,verb,"to heat, to boil, to make angry, to enrage, to boil with passion or rage.",-0.818,Negative,-1,0,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1
inítan,NN,noun,sunshine.,0.494,Positive,1,0,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1
inosénte,JJ,adjective,innocent.,0.34,Positive,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,-1,1
inpierno,NN,noun,hell,-0.681,Negative,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
inpierno,NN,noun,place of religious damnation,-0.557,Negative,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
insúltu,NN,noun,"insult, ridicule.",-0.743,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
insúltu,VB,verb,"to insult, to ridicule, to affront.",-0.743,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
interés,NN,noun,"interest, raise.",0.459,Positive,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1
interés,VB,verb,"to be interested in, to covet.",0.402,Positive,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,0
intsík,NN,noun,chinese.,0,Neutral,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
íntu’,NN,noun,flattery.,0.103,Positive,1,1,1,1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1
íntu’,VB,verb,"to convince with good graces, to play ball with emotions, to flatter.",0.852,Positive,1,-1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
inúg-,NN,noun formative,instrumental noun formative affix.,0,Neutral,0,0,0,0,1,1,0,0,0,-1,0,1,1,0,0,0,0,-1,1,0,0
