word,pos_symbol,pos_word,meaning
labú’,v,verb,"to strike with a machete or an ax, to smite with great force."
láb’uk,v,verb,"to sip, to take a draught."
labúgay,v,verb,"to stir, to mix especially liquids."
lábut,n,noun,"business, concern."
lábyug,v,verb,"to hurl, to fling, to throw to a far distance."
laká’,adj,adjective,"scarce, rare, sometimes."
lák’ang,n,noun,"big step, step which is as far as the legs can extend."
lák’ang,v,verb,"to step over, to make a big step."
lakát,n,noun,"trip, walk, business trip."
lakát,v,verb,"to walk, to go, to leave."
lákbang,v,verb,"to stride, to make a big step."
lakíp,v,verb,"to include, to enclose, to insert."
láklak,v,verb,to lap with the tongue.
láktaw,v,verb,"to pass over, to miss, to skip."
láktud,v,verb,to take a short cut.
ládlad,v,verb,"to open, to spread, to unfold."
lá’ga’,v,verb,"to boil, to cook in water."
lagabúng,v,verb,"to fall to the ground with a flop, to rumble."
lagári’,n,noun,"saw, carpenter’s tool."
lagári’,v,verb,to cut with a saw.
lagás,v,verb,"to pursue, to run after, to chase."
lagátik,n,noun,"snap, clicking sound."
lagatúk,n,noun,"snap, dull thud, dull sound."
lágawlágaw,v,verb,"to wander about, to roam around, to stroll."
lágda’,n,noun,"mark, sign, signature."
lági,adv,adverb,"frequently, often."
lágpit,n,noun,rat trap.
lágtum,adj,adjective,"black, dark."
lagú,n,noun,earthworm.
lagú’,n,noun,"soiled clothes, laundry."
lagwérta,n,noun,"lawn, yard, orchard."
lágyu’,adv,adverb,"far, at a distance."
lágyu’,v,verb,"to run away, to flee, to go to a far off place."
lahúg,n,noun,"joke, teasing."
lahúgláhug,n,noun,"joke, teasing."
lahúgláhug,v,verb,"to joke, to make fun, to quip."
lá’in,adj,adjective,"bad, immodest, unfavorable, unjurous."
la’ín,adj,adjective,"different, changed, dissimilar, various."
la’ín,v,verb,"to change, to be different."
lála,v,verb,"to weave, to weave together."
lalá’,v,verb,"to become seriously ill, to become severe."
laláki,n,noun,"male, man, boy, male illicit lover."
laláw,v,verb,"to be in black mourning dress, to wear mourning clothes."
lalím,n,noun,flavor.
lális,v,verb,"to pay no heed to, to disobey."
lamá’lamá’,v,verb,"to cut into small pieces as of ribs, to cut meat with bones into thin pieces."
lámang,con,conjunction,"but, only, mere, just."
laḿbat,n,noun,"net, woven rattan net of native beds."
lámbut,v,verb,"to reach, to arrive, to attain."
lamésa,n,noun,table.
laḿgud,adj,adjective,barren.
lamíg,n,noun,coldness.
lamíg,adj,adjective,"cold, cool, low in temperature for weather and liquids."
lamígas,n,noun,"grain, cereal."
lámluk,n,noun,moth.
lampás,v,verb,"to surpass, to overtake."
lampásu,n,noun,"rag, mop, scrub."
lampásu,v,verb,"to mop, to scrub the floor."
lampín,n,noun,baby’s diaper.
lampitáw,adj,adjective,"well-known, famous."
lampú’as,v,verb,"to pass, to reach beyond and move on."
lámpus,v,verb,"to hit someone with something, to strike hard with an instrument."
lamúk,n,noun,mosquito.
lamúd,v,verb,"to mix with, to add to."
lamún,n,noun,blind.
lámun,v,verb,"to eat like an animal, to gulp down food hungrily."
lána,n,noun,"wool, oil especially coconut oil."
lándung,n,noun,"shade, shadow."
lánsang,n,noun,nail.
lánsang,v,verb,to drive a nail.
lansítas,n,noun,pocket knife.
lánta,adj,adjective,"withered, faded as of plants and flowers."
lántaw,v,verb,"to watch, to see, to look out of the window."
lántun,n,noun,"tune, song, music, music sheet."
lántun,v,verb,to play a musical instrument.
lanúg,n,noun,"echo, black and blue mark, rotten portion."
lányatlányat,n,noun,membrane.
láng,pt,particle,"only, also, just."
láng’at,n,noun,"interval, space between."
lángaw,n,noun,fly.
lángka’,n,noun,jackfruit.
lángkag,v,verb,"to worry, to be anxious about."
lánggaw,n,noun,vinegar.
langís,n,noun,"oil, especially coconut oil."
lángit,n,noun,"heaven, sky, outer space."
láng’ug,adj,adjective,"rotten, foul odor of stagnant water."
langúy,v,verb,to swim.
lápak,v,verb,"to trample on, to step on, to treat with pride or contempt."
lápad,n,noun,"width, area, broadness."
lápad,adj,adjective,"wide, broad, extensive."
lapá’lapá’,v,verb,"to cut into small pieces, to mangle."
lápas,v,verb,"to violate, to disobey an order."
lapáw,v,verb,"to be higher than, to exceed, to overflow."
lápdus,v,verb,"to hit with a strong force, to beat with intentions to destroy, to hit hard."
lápis,n,noun,pencil.
lapít,adj,adjective,"near, close, intimate."
lapít,v,verb,"to approach, to move near, to be close by."
lápnag,v,verb,"to become extensive, to spread, to propagate."
lápsag,n,noun,"baby of age one to two, infant."
lápsi’,adj,adjective,"frail, wan, pale, pallid."
lápta,v,verb,"to extend, to spread, to scatter."
lápus,v,verb,"to pierce, to penetrate, to go through."
lapúyut,adj,adjective,"sticky, thick in texture especially of liquids."
lápyu,v,verb,"to tire, to get exhausted."
laranghíta,n,noun,nectarine.
laráwan,n,noun,picture.
lárga,v,verb,"to travel away on a boat, to sail away."
lasáw,n,noun,molasses.
lás’ay,adj,adjective,"bland in taste, unsavory."
lásu,n,noun,"ribbon, trimming."
láta,n,noun,"tin, can."
latá’,adj,adjective,"rotten, overcooked."
látag,v,verb,"to bleach, to put out in the sun."
látay,v,verb,"to cross a narrow footbridge without support, to balance oneself on a narrow board."
látid,v,verb,"to line, to mark, to limit, to make a boundary."
latigú,n,noun,whip.
latúk,n,noun,table.
látum,v,verb,to penetrate to the innermost part.
latún,n,noun,tin can with a volume content of five gallons.
latún,v,verb,"to infect, to contaminate."
lá’ug,v,verb,"to roam, to stroll, to walk about."
lá’um,v,verb,"to hope, to expect, to trust, to estimate."
la’ún,n,noun,"old maid, bachelor girl."
-la-…-un,na,noun formative,noun formative affix designating an action to be performed to the object or person referred to.
lá’ut,adj,adjective,"vile, bad, malicious, wicked."
láwa’,n,noun,spider web.
láwag,v,verb,"to pronounce, to call out."
láwas,n,noun,"body, human body.;  representative."
láw’ay,adj,adjective,"ugly, offensive, repulsive."
láwid,n,noun,"of distance, length."
láwid,adj,adjective,"of distance, long, long stretch."
láwig,adj,adjective,"lengthy, wide, broad, extensive."
láwlaw,adj,adjective,"loose about the waist, of clothing, loose."
láya,n,noun,fish net.
láya’,v,verb,"to wither, to fade, to dry up as of flowers and plants."
láyag,n,noun,sail for a boat.
láyas,v,verb,"to run away, to flee from, to go away without permission, to run away from home."
layát,v,verb,to sag as of skin.
láygay,v,verb,"to advise, to talk, to lecture, to preach."
layí,n,noun,"law, bill."
layú’,n,noun,"of distance, far."
layú’,adj,adjective,"far, distant."
layú’,v,verb,"to go far, to go away, to be far."
layúng,v,verb,"to dry up, to wither."
leksyón,n,noun,lesson.
létse,n,noun,volume measure amounting to one eight-ounce tin can.
létse,intj,interjection,"damn, damn you."
-li-,va,verbal affix,variant of -la-.
libák,v,verb,"to backbite, to deride."
libańg,v,verb,"to amuse, to entertain, to comfort."
libát,adj,adjective,cross-eyed.
libát,v,verb,to become cross-eyed.
líbra,n,noun,pound.
líbre,adj,adjective,"free, gratis."
libreríya,n,noun,library.
líbro,n,noun,book.
líbu,num,numeral,thousand.
líbud,v,verb,"to peddle door to door, to go around."
líbug,n,noun,bumblebee.
libúg,n,noun,"trouble, problem, worry."
libúg,v,verb,"to be confused, to be worried, to have a problem."
libún,n,noun,"enclosure, fence."
libún,v,verb,"to enclose, to surround."
líbut,v,verb,"to walk about, to roam around, to encircle."
líbut,n,noun,surrounding.
likáw,v,verb,"to shun, to avoid, to detour."
líkday,v,verb,"to step to one side to allow another to pass, to make way, to step aside."
líkido,n,noun,liquid.
líki’,v,verb,"to bound, to spring, to leap with grace."
líksi,v,verb,"to jump around, to leap."
likú’,v,verb,"to turn the corner, to turn a street corner."
likúd,n,noun,back.
likúm,v,verb,"to hide a secret, to conceal."
lígad,v,verb,"to pass by, to be part of the past."
naglígad,na,noun formative,ang enéro péro walá’ pa matapús ang trabáho ku.
ligás,n,noun,"garter, belt."
lígdung,adj,adjective,"modest, serious, conservative."
lígid,v,verb,"to whirl, to roll, to turn over and over."
ligís,v,verb,"to mill, to crush into powder."
lígu’,v,verb,"to take a bath, to bathe, to swim in the river or the ocean."
líg’un,adj,adjective,"steady, stable, strong."
ligúnlígun,v,verb,"to let melt, to swallow or dissolve in the mouth."
ligúy,adj,adjective,"negligent, truant."
ligúy,v,verb,"to play truant, to be lazy."
liháy,v,verb,"to fall against for support, to lean on."
lihí’,v,verb,"to forbid, to disapprove."
líla,adj,adjective,"violet, lavender."
limá,num,numeral,five;  fifth.
límbung,n,noun,"lie, deceit."
límbung,v,verb,"to cheat, to deceive, to double-cross."
limitádo,adj,adjective,limited.
limpyabúta,n,noun,bootblack.
límyo,adj,adjective,"clean, spotless, in order."
límyo,v,verb,"to clean, to put in order."
límug,v,verb,to gargle.
limús,n,noun,"alm, donation."
limús,v,verb,"to give alms, to donate."
límut,v,verb,to forget.
linábhan,n,noun,washed clothes.
línas,v,verb,"to thresh as of rice, to trample upon."
línas,n,noun,thresher.
línaw,n,noun,"brook, stream."
líntak,v,verb,to emit a clicking sound.
líntuk,n,noun,bran.
línug,n,noun,earthquake.
línug,v,verb,"to have an earthquake, to shake like an earthquake."
linúng,adj,adjective,"calm, silent, peaceful."
língas,v,verb,"to distract, to confuse, to upset, to make noise."
lingáw,v,verb,"to distract, to bother, to amuse, to relax."
lingáw,adj,adjective,"noisy, bothersome, distracting."
língkud,v,verb,to sit down.
linggánay,n,noun,bell.
línghud,adj,adjective,"of plants, young, new."
língin,adj,adjective,"dizzy, round."
língin,v,verb,"to be dizzy, to have nausea, to feel the head spinning."
língling,v,verb,"to peep through a small hole, to observe secretly through an aperture."
lipák,n,noun,"stick, small twig."
lípas,v,verb,to pass by as of time.
lipát,v,verb,"to forget, to lose the memory."
lípay,n,noun,"happiness, joy, delight."
lípay,v,verb,"to be delighted, to feel happy."
lípun,v,verb,"to screen, to conceal, to hide."
lípung,v,verb,"to faint, to fall unconscious."
líp’ut,n,noun,"shortness, brevity."
líp’ut,adj,adjective,"short, brief, curtailed."
lísang,v,verb,"to be terrified, to be frightened, to be shocked."
lisénsya,n,noun,"license, permission."
lisénsya,v,verb,to ask permission.
lísi,v,verb,to look about curiously or searchingly.
lisík,v,verb,to fly like chips of wood.
lísngadlísngad,v,verb,"to linger, to tarry, to delay."
lísta,n,noun,"list, roll."
lísta,v,verb,"to list down, to enlist, to enroll."
lístun,n,noun,"ribbon trimming, shoe string."
lísu,n,noun,seed.
lísu’,v,verb,"to turn about, to be awry."
lisúd,adj,adjective,"hard, difficult."
lisúd,n,noun,"distress, hardship, difficulty."
litík,v,verb,"to crack, to split, to have a flaw."
lítra,n,noun,letter of the alphabet.
lítro,n,noun,liter measure.
litsúgas,n,noun,lettuce.
lítsun,n,noun,whole pig roasted on live coal pit.
lítsun,v,verb,to roast a whole pig.
lítun,v,verb,"to migrate, to transfer, to move."
lí’ug,n,noun,neck.
liwáliwá,v,verb,"to relax, to take a vacation."
liwán,v,verb,"to do again, to repeat, to remodel."
liwát,adv,adverb,"again, repeatedly."
liwát,v,verb,"to do over, to remodel, to repeat."
liyón,n,noun,lion.
lóbo,n,noun,balloon.
lólo,n,noun,grandfather.
lóte,n,noun,"piece of land, lot."
-lu-,va,verbal affix,variant of -la-.
lú’ad,v,verb,"to spit out, to throw out of the mouth."
lubád,v,verb,"to solve, to translate, to interpret."
lúbag,v,verb,"to twist, to wring, to twist and pull."
lúbha’,v,verb,"to cheat, to betray."
lubhá’,adj,adjective,"serious, grave."
lubhá’,v,verb,"to be seriously ill, to get worse."
lubí,n,noun,coconut.
lúbid,n,noun,"rope, string."
lúbid,v,verb,"to entwine, to make into a rope or string."
lubúg,adj,adjective,"murky, turbid."
lubúg,v,verb,to become murky.
lubúng,n,noun,"burial, crypt."
lubúng,v,verb,"to bury, to inter."
lukát,v,verb,"to pull or dig out together with the roots, to uproot."
lúku,v,verb,"to cheat, to trick."
lukú,v,verb,"of dogs, to lie down with front legs bent under."
lúksu,v,verb,"to jump, to leap, to jump over."
lúkut,v,verb,"to wind up, to roll, to crumple."
lugár,n,noun,"place, site, location."
lúgdang,v,verb,"to sink, to disappear under the water."
lúgpay,v,verb,"to mollify, to soothe, to counsel."
lú’gu’,v,verb,to shake.
lugúm,n,noun,dye.
lugúm,v,verb,"to dye, to color with dye."
lúgus,v,verb,"to force to submit, to violate, to grab, to rape."
lúha’,n,noun,tear.
lúhu,adj,adjective,"dressed up, elegant."
luhúd,v,verb,to kneel down.
lulú’,adj,adjective,"gentle, kind, meek, tender."
lumáy,n,noun,"love potion, charm."
lumáy,v,verb,"to entice, to attract strongly, to give a love potion."
lúmba’,n,noun,"race, contest."
lúmba’,v,verb,"to have a race, to hold a contest."
lúming,adj,adjective,"flabby, feeble, limp."
lúmpag,v,verb,"to destroy, to demolish."
lúmpat,v,verb,"to jump, to leap, to dive down."
lumús,v,verb,to drown.
lúmut,n,noun,moss.
lumúy,v,verb,to put into the mouth and swallow down as of a pill.
lúnes,n,noun,monday.
lúnhaw,adj,adjective,green.
lúntad,v,verb,"to live, to reside, to emigrate."
lúnsay,adv,adverb,"steady, stable."
lúnud,v,verb,"to be inferior to, to be unbecoming, to sink."
lungíb,n,noun,cave.
lungún,n,noun,"bier, crypt."
lunggú’,v,verb,to knock or push against especially the head.
lungúlúngu,v,verb,to shake the head for negation or disapproval.
lupád,v,verb,"to fly, to soar in the air."
lúpig,v,verb,"to oppress, to overpower, to side with."
lupúk,v,verb,"to burst, to blow-out, to erupt."
lupúg,adj,adjective,crippled.
lúp’ug,v,verb,to sit or squat down with legs turned to one side as resting animals.
lupút,v,verb,"to have loose bowel movement, to have diarrhea."
lúpyak,v,verb,to form a small depression in the ground.
lusád,v,verb,"to alight, to land, to disembark."
lús’aw,adj,adjective,"faded, discolored."
lús’aw,v,verb,"to fade, to run in color, especially of cloth."
lúspad,adj,adjective,"wan, pale in face."
lúspad,v,verb,"to be pale or wan, to turn pale."
lusút,v,verb,"to emerge, to pass, to go through, to pierce."
luták,n,noun,clay.
lutás,v,verb,"to wean, to detach affection for something longed for."
lutáw,adj,adjective,"famous, big, afloat, popular."
lutáw,v,verb,"to float, to be famous, to be well-known."
lúthang,v,verb,"to shoot to death, to fire a gun."
lútu,v,verb,"to mourn, to wear the black mourning attire."
lútu’,n,noun,"cooked food, prepared food."
lútu’,adj,adjective,"cooked, ripe."
lútu’,v,verb,"to cook, to mature, to ripen."
lútus,v,verb,"to surpass, to outdo, to run after, to defeat."
lú’uy,v,verb,"to have mercy, to have compassion for."
luwág,n,noun,"ladle, a native deep-bowled spoon used in cooking made from hard skin of the coconut and long bamboo handle."
luwás,con,conjunction,"aside from, except, outside of."
luwás,v,verb,"to free, to redeem, to save."
lúya,adj,adjective,"decrepit, weak, frail."
lúya,v,verb,"to become weak, to lose strength."
lúy’a,n,noun,ginger.
lúyag,v,verb,"to want, to desire, to like."
lúyluy,v,verb,"to hand down, to droop."
luyú,adv,adverb,"by, near, beside."
1-ma-,va,verbal affix,proposed action affix of the  verb.
2-ma-,aa,adjective formative,"formative affix attached to nouns, verb or adjective roots."
ma-…-an,va,verbal affix,proposed action affix of the  verb for benefactive-locative focus.
ma’álwan,adj,adjective,"rude, mean."
ma’áyu,adj,adjective,"well, good, fine."
1-ma-…-un,na,noun formative,noun formative affix designating a state of being as described by the adjective root.
2-ma-…-un,aa,adjective formative,formative affix designating state of being.
mábdus,v,verb,to be pregnant.
maká-,va,verbal affix,proposed action affix of the  verb for actor focus.
maka’áku’,n,noun,"god, the almighty."
makiná,n,noun,"machine, motor."
makinílya,n,noun,typewriter.
makinílya,v,verb,to type.
mákut,v,verb,"to make a fire, to begin to burn, to start to blaze."
mádre,n,noun,"nun, catholic nun."
ma’éstro,n,noun,"teacher, instructor."
1-mag-,va,verbal affix,infinitive actor focus affix.
2-mag-,na,noun formative,noun formative affix designating reciprocal relationship.
magá’,va,verbal affix,proposed action affix of the  verb.
mág’an,adj,adjective,"light, trivial, cheerful."
mag’asáwa,n,noun,married couple.
mágka-,va,verbal affix,designating possibility of a reciprocal action to happen.
mágpa-,va,verbal affix,designating causation of action by the actor.
maǵpang-,va,verbal affix,magpanghilám’-us akú.
maguláng,n,noun,"older sibling, older in age."
mahál,adj,adjective,"expensive, dear, cherished."
mahímo,v,verb,"to be possible, to be feasible."
ma’ís,n,noun,corn.
malá,adj,adjective,dry.
malá,v,verb,"to become dry, to evaporate."
nagmalá,na,noun formative,ang pantalún ku.
maléta,n,noun,"piece of baggage, luggage."
málu,v,verb,"to give an alarm, to crow as of cocks."
mán,pt,particle,"also, too."
mánang,n,noun,respect term for a lady older than the speaker.
mándo,n,noun,"command, announcement."
mándo,v,verb,"to rule, to lead, to command, to announce."
maného,v,verb,"to manipulate, to drive a car."
maní,n,noun,peanut.
manínay,n,noun,godmother.
mansánas,n,noun,apple.
mantíka’,n,noun,"cooking oil, shortening."
mantikílya,n,noun,butter.
mántil,n,noun,tablecloth.
mántsa,n,noun,"stain, spot."
mántsa,v,verb,"to stain, to mark."
mántu’,n,noun,veil used by women in church.
manúk,n,noun,chicken.
manúg-,na,noun formative,noun formative affix designating a type of job or work.
mán’ug,n,noun,"snake, serpent."
mánung,n,noun,respect term for men older than the speaker.
manyíka’,n,noun,doll.
1-mang-,va,verbal affix,active action affix usually designating plural or repeated action.
2-mang-,na,noun formative,noun formative affix designating type of job or profession.
mangá,pt,particle,marker.
mángga,n,noun,mango.
mánggad,n,noun,"wealth, property."
mánggad,adj,adjective,"rich, landed, wealthy."
mánghud,n,noun,"younger sibling, term used for people younger in age than the speaker."
mangín,va,verbal affix,"to become, to be like."
mangingísda’,n,noun,fisherman.
mangú’,adj,adjective,"unlettered, ignorant."
mangungúma,n,noun,farmer.
mápa,n,noun,map.
marásmas,v,verb,to become wide awake.
márka,n,noun,"brand, mark, label."
marinéro,n,noun,sailor.
mármul,n,noun,marble.
márso,n,noun,march.
mártes,n,noun,tuesday.
martílyu,n,noun,hammer.
martír,n,noun,martyr.
mártsa,n,noun,"march, drill practice."
mártsa,v,verb,"to march, to drill."
maskará,n,noun,mask.
maskará,v,verb,to wear a mask.
máskin,con,conjunction,"even if, even though, as long as."
masyádo,adv,adverb,"too much, in excess."
mata,n,noun,eye.
mata,v,verb,to awaken.
matadéro,n,noun,butcher.
matárung,n,noun,"reason, cause."
matárung,adj,adjective,reasonable.
matáy,v,verb,"to die, to pass away."
ma’úl,adj,adjective,numb.
ma’úl,v,verb,to become numb.
may-,aa,adjective formative,formative affix designating possession of the quality stated.
may-,na,noun formative,si ramóna.
may,v,verb,"to have, the existence of something, to be in existence."
máya,n,noun,wren.
mayád,adj,adjective,"good, fine, well."
mayád,v,verb,"to become well, to recover from being sick, to get well, to improve."
nagmáyad,na,noun formative,si carméla.
máyo,n,noun,may.
mayór,n,noun,mayor of a town or city.
mayordómo,n,noun,"butler, official of a ship."
medálya,n,noun,medal.
medikó,n,noun,doctor.
médya,n,noun,half.
médyas,n,noun,"socks, stocking."
mensáhe,n,noun,message.;  messenger.
merkádo,n,noun,open market.
mestisílya,n,noun,female half-breed.
mestíso,n,noun,"half-breed, male half-breed."
métro,n,noun,meter.
mikániko,n,noun,machinist.
mikróbyo,n,noun,"germ, microbe."
míl,num,numeral,thousand.
milágru,n,noun,miracle.
milágru,v,verb,to perform a miracle.
mílya,n,noun,mile.
milyún,num,numeral,million.
milyún,n,noun,millionaire.
mína,n,noun,"mineral mine, land mine."
minístro,n,noun,"minister, preacher."
mínus,adv,adverb,"before, less, of time."
mínus,v,verb,"to take out, to decrease, to make smaller."
minútu,n,noun,"of time, minute."
míngaw,n,noun,"loneliness, anguish."
míngaw,adj,adjective,"lonely, cheerless."
míngaw,v,verb,"to feel lonely, to feel distressed, ginmingáw akú kahápun."
mísa,n,noun,roman catholic mass.
mísa,v,verb,to say mass.
misyonéro,n,noun,missionary.
mítlang,v,verb,"to say, to mention."
miyád,adj,adjective,"fine, good, well."
motór,n,noun,"motor, machine."
motór,adj,adjective,motorized.
motorsíklo,n,noun,motorcycle.
mu,pr,pronoun,"short form of nímu, second person post-position source pronoun."
mu,pt,particle,particle expressing affirmation of the statement of which it is the last word.
mú’ad,v,verb,"to augment, to increase, to multiply."
múklat,v,verb,to open one’s eyes in waking.
múda,n,noun,"mode, fashion."
múda,v,verb,to become the fashion.
mugún,v,verb,"to work for a daily wage, to earn."
múg’ut,v,verb,"to do something with violence, to have a grudge for."
mulálung,v,verb,to see or perceive clearly.
muléstya,n,noun,"bother, trouble."
muléstya,v,verb,"to bother, to molest, to cause trouble, to request."
múlta,n,noun,"fine, penalty."
múlta,v,verb,"to impose a fine, to be fined."
munisípyo,n,noun,"municipal town hall, municipal office building."
múnu,con,conjunction,"said, according to, quoting particle."
múnu,v,verb,"to mention, to murmur, to say."
mungá’,n,noun,"hen, female chicken."
múngha,n,noun,"monk, isolated nun."
murahág,adj,adjective,"pop-eyed, red-eyed."
múrto,n,noun,"ghost, spirit, apparition."
muskitéro,n,noun,mosquito net.
muskobádo,n,noun,"unrefined sugar, brown sugar."
músika,n,noun,music.
músing,v,verb,"to disgrace, to taint."
músmus,adj,adjective,"poor, just, only."
mutsátso,n,noun,"man servant, paid male servant in the house."
mutún,n,noun,pulley.
mútya’,n,noun,pearl.
mwéstra,n,noun,"sample, model."
myémbro,n,noun,member.
myerkolés,n,noun,wednesday.
myerkolés,n,noun,nan
na,pt,particle,"already, still, yet."
na-,va,verbal affix,variant of ; completed action affix for the /ma-/ verb in optative mode.
na’,d,deictic,"that, from iná’."
na-…-an,va,verbal affix,conditional completed action affix of the  verb.
nábaw,adj,adjective,shallow.
naká-,va,verbal affix,conditional completed action affix of the  verb.
nákun,pr,pronoun,"my, mine, (first person singular post-position source pronoun)."
nag-,va,verbal affix,completed action affix of the  verb.
naláng,pt,particle,"only, just, a limiting particle."
námit,adj,adjective,delicious.
námun,pr,pronoun,"our, ours (first person plural exclusive post-position pronoun)."
námun,n,noun,nan
nanám,adj,adjective,"delicious, tasty, spicy."
nánay,n,noun,"mother, respect form for older aunts or older ladies in the family."
nánday,pt,particle,post-position personal name marker.
nánu,pr,pronoun,variant of anu.
nangín,va,verbal affix,"became, was in the state of."
napúlu’,num,numeral,ten.
naranghíta,n,noun,nectarine.
nárs,n,noun,nurse.
nátun,pr,pronoun,"our, ours (first person plural inclusive post-position source pronoun)."
ná’ug,v,verb,"to go down, to descend."
nawúng,n,noun,"countenance, face."
nay,n,noun,variant of nánay.
nayánáya,adj,adjective,"elegant, well-dressed."
náyun,adv,adverb,"beyond, over there."
nayún,n,noun,"of pig, sow."
negósyo,n,noun,"small business, business.;  merchant."
negósyo,v,verb,"to do business, to be in business."
néne’,n,noun,endearment term for young girls or the eldest girl in the family.
nérbyos,n,noun,"nervousness, anxiety."
nérbyos,adj,adjective,"nervous, edgy, anxious."
nérbyos,v,verb,"to be anxious, to be nervous."
ni,d,deictic,"this, from iní."
ni,pt,particle,personal name post-position marker.
nígru,n,noun,"negro, black-complexioned person."
níla,pr,pronoun,their (third person plural post-position source pronoun).
nílag,v,verb,"to observe closely, to eavesdrop, to be on the watch surreptitiously."
nímu,pr,pronoun,your (second person singular post-position source pronoun).
nínyu,pr,pronoun,your (second person plural post-position source pronoun).
nípa,n,noun,"nipa palm, swampy palm."
nipiś,adj,adjective,"thin, reduced in volume."
nipiś,n,noun,nan
nipiś,v,verb,"to be thinner, to reduce in volume or thickness."
nipúlun,adj,adjective,"round, circular, spherical."
níwang,adj,adjective,"lean, thin, of animals and people."
níwang,v,verb,"to reduce in weight, to become thinner."
níya,pr,pronoun,"her, his, its (third person singular post-position source pronoun)."
niyúg,n,noun,coconut.
nobéla,n,noun,novel.
nobyémbre,n,noun,november.
nóbyo,n,noun,"sweetheart, groom."
nónong,n,noun,"endearment term for young boys, especially the second oldest in the family."
nónoy,n,noun,"endearment term for young boys, especially the youngest in the family."
nú,pr,pronoun,tag question word from anú.
nubú’,adj,adjective,short in height.
número,n,noun,number.
núsnus,v,verb,to rub hard.
nwébe,num,numeral,nine.
nyébe,n,noun,snow.
nga,pt,particle,modifier connector.
ngá’a,adv,adverb,why.
ngálan,n,noun,name.
ngásal,v,verb,"to chatter, to talk boisterously."
ngáwa,n,noun,"surprise, apprehension."
ngáwa,v,verb,"to be surprised, to shrink from, to be afraid of."
ngídlis,v,verb,"to be horrified, to feel uncomfortable with, to be unpleasant or disagreeable."
ngíl’ad,v,verb,"to loathe, to be sickened, to disgust."
ngípun,n,noun,tooth.
ngísi,n,noun,"grin, giggle."
ngísi,v,verb,"to grin, to giggle."
ngíslu’,n,noun,"of the mouth, gum."
ngúrab,v,verb,"to murmur, to complain to oneself."
ngúrub,n,noun,"frown, roar, growl."
ngúrub,v,verb,"to snarl, to growl, to frown."
ngútngut,v,verb,"to be painful, to feel a sharp pain, to ache."
o,con,conjunction,or.
o,pt,particle,"okay, oh."
obíspo,n,noun,bishop.
okupádo,adj,adjective,"busy, occupied."
ónse,num,numeral,eleven.
operá,v,verb,"to operate, to be operated on."
opisína,n,noun,office.
opisyál,n,noun,official.
óras,n,noun,"time;  clock, watch, time piece."
orasyón,n,noun,"angelus, toll of bells come six o’clock in the afternoon."
órden,n,noun,cincture of priests on the head.
órden,v,verb,"to ordain, to bestow the cincture, so as to become a priest."
ordináryo,adj,adjective,"common, ordinary."
órgano,n,noun,organ.
ospitál,n,noun,hospital.
osyóso,adj,adjective,"curious, nosy."
otél,n,noun,hotel.
otsénta,num,numeral,eighty.
ótso,num,numeral,eight.
óbra,n,noun,"work, job, assignment."
óbra,v,verb,"to work, to do a job."
pa,pt,particle,"still, yet."
1-pa-,va,verbal affix,to move in the direction of.
2-pa-,na,noun formative,noun formative affix used with verbs.
-pa-,va,verbal affix,"designating causation of action, meaning to allow to happen, to make possible, to happen."
pá’a,n,noun,thigh.
pa’álam,v,verb,"to warn, to tell beforehand."
pa’ánu,adv,adverb,how.
pa’ayún,v,verb,"to go towards, to make for, to point at."
paboríto,n,noun,favorite.
paboríto,adj,adjective,favorite.
pábrika,n,noun,factory.
pábu,n,noun,turkey.
paká’,n,noun,frog.
paka’isá,n,noun,first degree cousin.
pakarás,v,verb,to harrow.
pákaw,n,noun,"hilt, handle."
pakéte,n,noun,"pack, package."
páklang,n,noun,"stem, branch."
pákpak,n,noun,"feather, wing."
pákpak,v,verb,to beat off as to brush off dust or ants from a dress.
pákris,n,noun,bruise.
páksi’,v,verb,"to tear off from something, to take out from a book, to pluck off a flower."
pakú’,n,noun,sleeve.
pakút,n,noun,"guess, venture."
pakút,v,verb,"to venture a guess, to guess."
pákyaw,adj,adjective,"wholesale, in bulk."
padalá,n,noun,"thing sent, package sent."
padalá,v,verb,to send.
padáyun,v,verb,"to go onward, to continue."
padér,n,noun,concrete wall.
padíhut,v,verb,"to contrive, to perform, to set up, to organize."
padúgi’,v,verb,"to manage, to find a way, to contrive."
padúlung,v,verb,"to go to, to go in the direction of, to head for."
pádya’,n,noun,"prize, reward."
1-pag-,va,verbal affix,actor focus affix.
2-pag-,na,noun formative,noun formative affix when used with verbs.
pagáno,n,noun,"heathen, pagan."
1-pagka-,va,verbal affix,"immediately after, following, verbal affix designating action completed before another action."
2-pagka-,na,noun formative,"noun formative affix designating state of being, manner of being."
pagká’un,n,noun,food.
págsik,adj,adjective,"brisk, active, enthusiastic."
pág’un,adj,adjective,"strong, durable, firm, solid."
págut,v,verb,"to rave, to be furious, to gnash the teeth while asleep."
páha,n,noun,"belt, waist band."
páhid,v,verb,"to wipe clean, to wipe away, to dry with a cloth."
pahítu’,n,noun,"technique, procedure, way, means."
pahítu’,v,verb,"to do, to find a way, to scheme, to process."
páhu’,n,noun,mango.
páhug,v,verb,"to frighten, to tease."
pahulám,v,verb,"to lend, to let."
pahúway,n,noun,"rest, relaxation."
pahúway,v,verb,"to rest, to relax."
